Order_ID,Order_Date,Promised_Delivery_Date,Actual_Delivery_Date,City,Zone,Warehouse_ID,Delivery_Agent_ID,Vendor,Product_Category,Order_Value_INR,Payment_Mode,Promised_Delivery_Days,Actual_Delivery_Days,Delay_Days,Delay_Category,Is_Delayed,Delay_Reason,SLA_Breached,Delivery_Attempts,Month,Quarter,Is_Festive_Season,Is_Monsoon_Season
ORD100443,21-07-2024,28-07-2024,04-08-2024,Jaipur,North,WH_JAI_01,AGT_0119,DTDC,Books,2969.28,COD,7,14,7,Severe Delay,Yes,Traffic Congestion,Yes,1,July,Q3,No,Yes
ORD100444,04-08-2024,05-08-2024,04-08-2024,Bangalore,South,WH_BLR_01,AGT_0150,Ekart,Fashion,7034.15,COD,1,4,3,Moderate Delay,Yes,None,No,1,August,Q3,No,Yes
ORD100445,22-12-2024,27-12-2024,27-12-2024,Indore,Central,WH_IND_01,AGT_0024,Dunzo,Home & Kitchen,519.94,COD,5,5,0,On Time,No,None,No,1,December,Q4,No,No
ORD100446,14-06-2024,16-06-2024,15-06-2024,Chennai,South,WH_CHN_01,AGT_0131,Ecom Express,Fashion,1504.19,COD,2,2,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100447,22-03-2024,27-03-2024,29-03-2024,Lucknow,North,WH_LKO_01,AGT_0046,Ekart,Groceries,8547.55,Prepaid,5,7,2,Minor Delay,Yes,High Order Volume,No,1,March,Q1,No,No
ORD100448,30-12-2024,02-01-2025,09-01-2025,Patna,East,WH_PAT_01,AGT_0052,Ekart,Fashion,4438.39,Prepaid,3,10,7,Severe Delay,Yes,Route Optimization Failure,Yes,1,December,Q4,No,No
ORD100449,14-11-2024,19-11-2024,23-11-2024,Mumbai,West,WH_MUM_01,AGT_0105,Dunzo,Toys,9178.56,COD,5,9,4,Moderate Delay,Yes,Traffic Congestion,Yes,1,November,Q4,Yes,No
ORD100450,10-02-2024,11-02-2024,16-02-2024,Ahmedabad,West,WH_AMD_01,AGT_0038,Ekart,Electronics,9353.53,Prepaid,1,6,5,Moderate Delay,Yes,Weather Conditions,Yes,1,February,Q1,No,No
ORD100451,30-11-2024,02-12-2024,02-12-2024,Mumbai,West,WH_MUM_01,AGT_0107,Delhivery,Electronics,5067,Prepaid,2,2,0,On Time,No,None,No,1,November,Q4,Yes,No
ORD100452,23-03-2024,30-03-2024,29-03-2024,Bangalore,South,WH_BLR_01,AGT_0083,DTDC,Fashion,14499.45,COD,7,7,0,On Time,No,None,No,1,March,Q1,No,No
ORD100453,13-07-2024,18-07-2024,17-07-2024,Kolkata,East,WH_KOL_01,AGT_0085,DTDC,Fashion,4498.57,Prepaid,5,5,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100454,30-07-2024,01-08-2024,31-07-2024,Jaipur,North,WH_JAI_01,AGT_0110,DTDC,Toys,8634.8,Prepaid,2,2,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100455,11-06-2024,18-06-2024,18-06-2024,Lucknow,North,WH_LKO_01,AGT_0047,Dunzo,Toys,13917.51,COD,7,7,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100456,08-11-2024,11-11-2024,10-11-2024,Indore,Central,WH_IND_01,AGT_0107,XpressBees,Fashion,1905.38,COD,3,3,0,On Time,No,None,No,1,November,Q4,Yes,No
ORD100457,24-01-2024,31-01-2024,30-01-2024,Pune,West,WH_PUN_01,AGT_0018,DTDC,Books,317.76,Prepaid,7,7,0,On Time,No,None,No,1,January,Q1,No,No
ORD100458,02-06-2024,05-06-2024,04-06-2024,Chennai,South,WH_CHN_01,AGT_0050,Ekart,Electronics,10334.66,COD,3,3,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100459,22-06-2024,27-06-2024,26-06-2024,Kolkata,East,WH_KOL_01,AGT_0106,Dunzo,Sports,7300.21,COD,5,5,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100460,29-01-2024,05-02-2024,05-02-2024,Indore,Central,WH_IND_01,AGT_0091,Shadowfax,Home & Kitchen,8394.38,Prepaid,7,7,0,On Time,No,None,No,1,January,Q1,No,No
ORD100461,17-03-2024,18-03-2024,18-03-2024,Delhi,North,WH_DEL_01,AGT_0030,Ekart,Beauty,9453.69,Prepaid,1,1,0,On Time,No,None,No,1,March,Q1,No,No
ORD100462,06-06-2024,09-06-2024,09-06-2024,Bhopal,Central,WH_BHO_01,AGT_0078,Dunzo,Sports,6295.96,COD,3,3,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100463,25-09-2024,26-09-2024,27-09-2024,Hyderabad,South,WH_HYD_01,AGT_0049,Ekart,Toys,13713.3,COD,1,2,1,Minor Delay,Yes,Vehicle Breakdown,No,1,September,Q3,No,Yes
ORD100464,04-09-2024,11-09-2024,14-09-2024,Kolkata,East,WH_KOL_01,AGT_0010,XpressBees,Groceries,11576.8,Prepaid,7,10,3,Moderate Delay,Yes,Customer Unavailable,Yes,3,September,Q3,No,Yes
ORD100465,31-12-2024,01-01-2025,31-12-2024,Pune,West,WH_PUN_01,AGT_0012,Dunzo,Sports,10352.73,Prepaid,1,1,0,On Time,No,None,No,1,December,Q4,No,No
ORD100466,23-09-2024,26-09-2024,03-10-2024,Delhi,North,WH_DEL_01,AGT_0050,XpressBees,Sports,9636.94,Prepaid,3,10,7,Severe Delay,Yes,Weather Conditions,Yes,1,September,Q3,No,Yes
ORD100467,21-05-2024,26-05-2024,26-05-2024,Chennai,South,WH_CHN_01,AGT_0139,XpressBees,Fashion,2367.41,COD,5,8,3,Moderate Delay,Yes,None,No,1,May,Q2,No,No
ORD100468,08-10-2024,10-10-2024,10-10-2024,Kolkata,East,WH_KOL_01,AGT_0087,DTDC,Fashion,8675.13,Prepaid,2,2,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100469,15-08-2024,16-08-2024,15-08-2024,Jaipur,North,WH_JAI_01,AGT_0101,Ecom Express,Fashion,1723.01,Prepaid,1,1,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD100470,26-12-2024,02-01-2025,02-01-2025,Bangalore,South,WH_BLR_01,AGT_0120,Delhivery,Home & Kitchen,9302.28,COD,7,7,0,On Time,No,None,No,1,December,Q4,No,No
ORD100471,08-03-2024,13-03-2024,16-03-2024,Lucknow,North,WH_LKO_01,AGT_0094,DTDC,Groceries,7137.61,Prepaid,5,8,3,Moderate Delay,Yes,Route Optimization Failure,Yes,1,March,Q1,No,No
ORD100472,03-04-2024,06-04-2024,06-04-2024,Pune,West,WH_PUN_01,AGT_0029,Dunzo,Fashion,6881.25,Prepaid,3,3,0,On Time,No,None,No,1,April,Q2,No,No
ORD100473,02-09-2024,04-09-2024,07-09-2024,Kolkata,East,WH_KOL_01,AGT_0143,Shadowfax,Fashion,7693.05,COD,2,5,3,Moderate Delay,Yes,Customer Unavailable,Yes,2,September,Q3,No,Yes
ORD100474,03-06-2024,08-06-2024,07-06-2024,Patna,East,WH_PAT_01,AGT_0017,Ecom Express,Toys,9369.99,Prepaid,5,5,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100475,16-04-2024,21-04-2024,21-04-2024,Kolkata,East,WH_KOL_01,AGT_0020,Ekart,Home & Kitchen,8573.09,COD,5,5,0,On Time,No,None,No,1,April,Q2,No,No
ORD100476,30-12-2024,04-01-2025,09-01-2025,Nagpur,Central,WH_NGP_01,AGT_0079,Ekart,Toys,4981.86,Prepaid,5,10,5,Moderate Delay,Yes,Route Optimization Failure,Yes,1,December,Q4,No,No
ORD100477,05-02-2024,12-02-2024,12-02-2024,Pune,West,WH_PUN_01,AGT_0036,XpressBees,Fashion,5012.01,Prepaid,7,7,0,On Time,No,None,No,1,February,Q1,No,No
ORD100478,24-10-2024,25-10-2024,24-10-2024,Indore,Central,WH_IND_01,AGT_0053,XpressBees,Toys,6876.67,COD,1,1,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100479,11-06-2024,14-06-2024,14-06-2024,Surat,West,WH_SRT_01,AGT_0033,Ecom Express,Electronics,10809.2,COD,3,3,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100480,30-05-2024,06-06-2024,05-06-2024,Bhopal,Central,WH_BHO_01,AGT_0111,XpressBees,Electronics,10594.81,COD,7,9,2,Minor Delay,Yes,None,No,1,May,Q2,No,No
ORD100481,29-10-2024,01-11-2024,01-11-2024,Nagpur,Central,WH_NGP_01,AGT_0036,Dunzo,Groceries,5816.24,Prepaid,3,3,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100482,11-10-2024,14-10-2024,13-10-2024,Hyderabad,South,WH_HYD_01,AGT_0019,BlueDart,Groceries,4433.79,Prepaid,3,3,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100483,09-01-2024,14-01-2024,13-01-2024,Surat,West,WH_SRT_01,AGT_0117,Ekart,Beauty,1407.25,COD,5,5,0,On Time,No,None,No,1,January,Q1,No,No
ORD100484,05-08-2024,10-08-2024,12-08-2024,Jaipur,North,WH_JAI_01,AGT_0129,XpressBees,Toys,6457.86,Prepaid,5,7,2,Minor Delay,Yes,Customer Unavailable,No,3,August,Q3,No,Yes
ORD100485,06-10-2024,07-10-2024,07-10-2024,Pune,West,WH_PUN_01,AGT_0037,Delhivery,Toys,10617.51,Prepaid,1,1,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100486,26-09-2024,03-10-2024,08-10-2024,Nagpur,Central,WH_NGP_01,AGT_0088,BlueDart,Books,3791.68,Prepaid,7,12,5,Moderate Delay,Yes,Wrong Address,Yes,1,September,Q3,No,Yes
ORD100487,06-01-2024,13-01-2024,13-01-2024,Jaipur,North,WH_JAI_01,AGT_0145,DTDC,Electronics,6402.09,COD,7,7,0,On Time,No,None,No,1,January,Q1,No,No
ORD100488,01-02-2024,08-02-2024,09-02-2024,Chennai,South,WH_CHN_01,AGT_0022,Dunzo,Books,12162.1,Prepaid,7,8,1,Minor Delay,Yes,Weather Conditions,No,1,February,Q1,No,No
ORD100489,15-09-2024,18-09-2024,23-09-2024,Bangalore,South,WH_BLR_01,AGT_0115,Ekart,Groceries,4236.97,COD,3,8,5,Moderate Delay,Yes,Weather Conditions,Yes,1,September,Q3,No,Yes
ORD100490,30-03-2024,01-04-2024,31-03-2024,Kolkata,East,WH_KOL_01,AGT_0127,Ekart,Groceries,5241.29,Prepaid,2,2,0,On Time,No,None,No,1,March,Q1,No,No
ORD100491,30-07-2024,04-08-2024,03-08-2024,Patna,East,WH_PAT_01,AGT_0043,BlueDart,Fashion,3281.22,COD,5,7,2,Minor Delay,Yes,None,No,1,July,Q3,No,Yes
ORD100492,23-07-2024,28-07-2024,27-07-2024,Ahmedabad,West,WH_AMD_01,AGT_0004,Ecom Express,Groceries,5790.04,COD,5,5,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100493,17-08-2024,20-08-2024,19-08-2024,Chennai,South,WH_CHN_01,AGT_0086,DTDC,Beauty,1595.86,COD,3,3,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD100494,16-05-2024,23-05-2024,22-05-2024,Chennai,South,WH_CHN_01,AGT_0081,Ekart,Sports,11054.55,Prepaid,7,7,0,On Time,No,None,No,1,May,Q2,No,No
ORD100495,06-01-2024,07-01-2024,08-01-2024,Jaipur,North,WH_JAI_01,AGT_0050,DTDC,Books,10329.67,COD,1,2,1,Minor Delay,Yes,Wrong Address,No,1,January,Q1,No,No
ORD100496,13-01-2024,14-01-2024,13-01-2024,Mumbai,West,WH_MUM_01,AGT_0034,Delhivery,Fashion,14264.76,Prepaid,1,1,0,On Time,No,None,No,1,January,Q1,No,No
ORD100497,02-12-2024,04-12-2024,03-12-2024,Pune,West,WH_PUN_01,AGT_0071,Dunzo,Fashion,3912.04,COD,2,2,0,On Time,No,None,No,1,December,Q4,No,No
ORD100498,06-08-2024,09-08-2024,16-08-2024,Patna,East,WH_PAT_01,AGT_0086,Ecom Express,Beauty,4267.72,Prepaid,3,10,7,Severe Delay,Yes,Wrong Address,Yes,1,August,Q3,No,Yes
ORD100499,12-05-2024,17-05-2024,19-05-2024,Mumbai,West,WH_MUM_01,AGT_0028,XpressBees,Beauty,2799.87,COD,5,8,3,Moderate Delay,Yes,Warehouse Processing Delay,No,1,May,Q2,No,No
ORD100500,14-08-2024,15-08-2024,16-08-2024,Indore,Central,WH_IND_01,AGT_0001,Ekart,Toys,11691.97,Prepaid,1,2,1,Minor Delay,Yes,Weather Conditions,No,1,August,Q3,No,Yes
ORD100501,20-01-2024,23-01-2024,26-01-2024,Indore,Central,WH_IND_01,AGT_0139,Delhivery,Beauty,8683.41,COD,3,6,3,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,January,Q1,No,No
ORD100502,02-01-2024,07-01-2024,12-01-2024,Hyderabad,South,WH_HYD_01,AGT_0137,Shadowfax,Fashion,5101.58,COD,5,10,5,Moderate Delay,Yes,High Order Volume,Yes,1,January,Q1,No,No
ORD100503,23-06-2024,28-06-2024,28-06-2024,Bhopal,Central,WH_BHO_01,AGT_0049,Ecom Express,Electronics,9769.72,Prepaid,5,5,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100504,22-12-2024,23-12-2024,23-12-2024,Chennai,South,WH_CHN_01,AGT_0050,BlueDart,Groceries,7374.58,COD,1,1,0,On Time,No,None,No,1,December,Q4,No,No
ORD100505,30-10-2024,04-11-2024,09-11-2024,Mumbai,West,WH_MUM_01,AGT_0087,BlueDart,Electronics,7570.31,COD,5,10,5,Moderate Delay,Yes,Weather Conditions,Yes,1,October,Q4,Yes,No
ORD100506,21-06-2024,26-06-2024,03-07-2024,Mumbai,West,WH_MUM_01,AGT_0010,Delhivery,Home & Kitchen,14110.33,Prepaid,5,12,7,Severe Delay,Yes,Route Optimization Failure,Yes,1,June,Q2,No,Yes
ORD100507,13-03-2024,14-03-2024,13-03-2024,Nagpur,Central,WH_NGP_01,AGT_0013,Ekart,Electronics,3753.84,Prepaid,1,1,0,On Time,No,None,No,1,March,Q1,No,No
ORD100508,06-06-2024,13-06-2024,18-06-2024,Indore,Central,WH_IND_01,AGT_0057,Dunzo,Fashion,12294.33,Prepaid,7,12,5,Moderate Delay,Yes,Wrong Address,Yes,1,June,Q2,No,Yes
ORD100509,13-04-2024,18-04-2024,17-04-2024,Delhi,North,WH_DEL_01,AGT_0086,Ekart,Electronics,4925.61,Prepaid,5,5,0,On Time,No,None,No,1,April,Q2,No,No
ORD100510,02-03-2024,07-03-2024,10-03-2024,Delhi,North,WH_DEL_01,AGT_0097,Delhivery,Groceries,6664.12,Prepaid,5,8,3,Moderate Delay,Yes,Customer Unavailable,Yes,2,March,Q1,No,No
ORD100511,06-09-2024,07-09-2024,08-09-2024,Mumbai,West,WH_MUM_01,AGT_0070,Ekart,Home & Kitchen,6330.9,COD,1,2,1,Minor Delay,Yes,Weather Conditions,No,1,September,Q3,No,Yes
ORD100512,18-08-2024,20-08-2024,19-08-2024,Jaipur,North,WH_JAI_01,AGT_0090,DTDC,Fashion,9004.64,COD,2,2,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD100513,03-01-2024,05-01-2024,10-01-2024,Pune,West,WH_PUN_01,AGT_0071,XpressBees,Toys,9340.98,Prepaid,2,7,5,Moderate Delay,Yes,Wrong Address,Yes,1,January,Q1,No,No
ORD100514,09-04-2024,11-04-2024,11-04-2024,Mumbai,West,WH_MUM_01,AGT_0094,BlueDart,Electronics,7538.1,Prepaid,2,2,0,On Time,No,None,No,1,April,Q2,No,No
ORD100515,17-04-2024,20-04-2024,20-04-2024,Chennai,South,WH_CHN_01,AGT_0008,Ekart,Groceries,793.26,Prepaid,3,3,0,On Time,No,None,No,1,April,Q2,No,No
ORD100516,20-09-2024,22-09-2024,22-09-2024,Ahmedabad,West,WH_AMD_01,AGT_0059,Shadowfax,Fashion,6373.13,COD,2,2,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD100517,01-05-2024,03-05-2024,02-05-2024,Delhi,North,WH_DEL_01,AGT_0117,XpressBees,Groceries,1241.92,COD,2,4,2,Minor Delay,Yes,None,No,1,May,Q2,No,No
ORD100518,17-07-2024,22-07-2024,22-07-2024,Bangalore,South,WH_BLR_01,AGT_0009,Ekart,Sports,14637,Prepaid,5,5,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100519,18-10-2024,20-10-2024,24-10-2024,Nagpur,Central,WH_NGP_01,AGT_0044,Ekart,Books,6360.62,COD,2,6,4,Moderate Delay,Yes,Route Optimization Failure,Yes,1,October,Q4,Yes,No
ORD100520,10-10-2024,15-10-2024,15-10-2024,Lucknow,North,WH_LKO_01,AGT_0072,Dunzo,Toys,12953.66,Prepaid,5,5,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100521,07-08-2024,09-08-2024,13-08-2024,Mumbai,West,WH_MUM_01,AGT_0012,Ecom Express,Electronics,13393.57,Prepaid,2,6,4,Moderate Delay,Yes,Vehicle Breakdown,Yes,1,August,Q3,No,Yes
ORD100522,28-08-2024,04-09-2024,09-09-2024,Mumbai,West,WH_MUM_01,AGT_0062,Dunzo,Toys,7267.15,Prepaid,7,12,5,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,August,Q3,No,Yes
ORD100523,12-10-2024,17-10-2024,16-10-2024,Delhi,North,WH_DEL_01,AGT_0123,BlueDart,Fashion,5472.32,Prepaid,5,5,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100524,05-06-2024,10-06-2024,09-06-2024,Surat,West,WH_SRT_01,AGT_0095,Ekart,Beauty,14649.85,COD,5,5,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100525,25-08-2024,26-08-2024,25-08-2024,Surat,West,WH_SRT_01,AGT_0070,Ecom Express,Books,5865.46,COD,1,1,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD100526,09-11-2024,11-11-2024,10-11-2024,Nagpur,Central,WH_NGP_01,AGT_0014,Shadowfax,Electronics,9363.76,COD,2,2,0,On Time,No,None,No,1,November,Q4,Yes,No
ORD100527,15-07-2024,22-07-2024,25-07-2024,Delhi,North,WH_DEL_01,AGT_0086,Ekart,Home & Kitchen,9775.36,Prepaid,7,10,3,Moderate Delay,Yes,Customer Unavailable,Yes,2,July,Q3,No,Yes
ORD100528,28-02-2024,06-03-2024,05-03-2024,Jaipur,North,WH_JAI_01,AGT_0069,Shadowfax,Sports,11334.63,Prepaid,7,7,0,On Time,No,None,No,1,February,Q1,No,No
ORD100529,14-12-2024,15-12-2024,18-12-2024,Jaipur,North,WH_JAI_01,AGT_0116,DTDC,Toys,7370.47,Prepaid,1,4,3,Moderate Delay,Yes,Route Optimization Failure,Yes,1,December,Q4,No,No
ORD100530,07-07-2024,08-07-2024,12-07-2024,Lucknow,North,WH_LKO_01,AGT_0028,Delhivery,Books,1340.53,Prepaid,1,5,4,Moderate Delay,Yes,Wrong Address,Yes,1,July,Q3,No,Yes
ORD100531,21-05-2024,23-05-2024,22-05-2024,Bangalore,South,WH_BLR_01,AGT_0139,Ecom Express,Books,7882.21,Prepaid,2,2,0,On Time,No,None,No,1,May,Q2,No,No
ORD100532,08-03-2024,13-03-2024,12-03-2024,Indore,Central,WH_IND_01,AGT_0134,XpressBees,Electronics,4479.02,Prepaid,5,5,0,On Time,No,None,No,1,March,Q1,No,No
ORD100533,20-06-2024,23-06-2024,23-06-2024,Surat,West,WH_SRT_01,AGT_0044,DTDC,Groceries,7369.3,COD,3,3,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100534,13-05-2024,16-05-2024,15-05-2024,Patna,East,WH_PAT_01,AGT_0138,Ekart,Groceries,2352.82,COD,3,3,0,On Time,No,None,No,1,May,Q2,No,No
ORD100535,03-04-2024,05-04-2024,06-04-2024,Chennai,South,WH_CHN_01,AGT_0095,DTDC,Toys,14907.53,Prepaid,2,3,1,Minor Delay,Yes,Traffic Congestion,No,1,April,Q2,No,No
ORD100536,15-04-2024,16-04-2024,16-04-2024,Bangalore,South,WH_BLR_01,AGT_0032,DTDC,Groceries,2346.97,COD,1,1,0,On Time,No,None,No,1,April,Q2,No,No
ORD100537,13-01-2024,18-01-2024,18-01-2024,Indore,Central,WH_IND_01,AGT_0076,Shadowfax,Electronics,13928,Prepaid,5,5,0,On Time,No,None,No,1,January,Q1,No,No
ORD100538,28-05-2024,30-05-2024,30-05-2024,Ahmedabad,West,WH_AMD_01,AGT_0036,BlueDart,Toys,5179.46,Prepaid,2,2,0,On Time,No,None,No,1,May,Q2,No,No
ORD100539,09-10-2024,10-10-2024,17-10-2024,Surat,West,WH_SRT_01,AGT_0050,BlueDart,Sports,6772.69,Prepaid,1,8,7,Severe Delay,Yes,Vehicle Breakdown,Yes,1,October,Q4,Yes,No
ORD100540,26-09-2024,29-09-2024,30-09-2024,Lucknow,North,WH_LKO_01,AGT_0126,XpressBees,Beauty,10204.39,Prepaid,3,4,1,Minor Delay,Yes,Route Optimization Failure,No,1,September,Q3,No,Yes
ORD100541,04-11-2024,05-11-2024,05-11-2024,Kolkata,East,WH_KOL_01,AGT_0073,BlueDart,Sports,6053.74,COD,1,1,0,On Time,No,None,No,1,November,Q4,Yes,No
ORD100542,28-06-2024,05-07-2024,11-07-2024,Kolkata,East,WH_KOL_01,AGT_0109,Ekart,Books,11161.69,COD,7,13,6,Severe Delay,Yes,Route Optimization Failure,Yes,1,June,Q2,No,Yes
ORD100543,31-07-2024,07-08-2024,06-08-2024,Nagpur,Central,WH_NGP_01,AGT_0097,Delhivery,Sports,3235.59,COD,7,7,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100544,04-01-2024,07-01-2024,07-01-2024,Delhi,North,WH_DEL_01,AGT_0098,Ekart,Home & Kitchen,10697.17,Prepaid,3,3,0,On Time,No,None,No,1,January,Q1,No,No
ORD100545,10-10-2024,13-10-2024,13-10-2024,Chennai,South,WH_CHN_01,AGT_0068,Ekart,Electronics,7487.39,COD,3,3,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100546,23-11-2024,24-11-2024,24-11-2024,Chennai,South,WH_CHN_01,AGT_0031,BlueDart,Home & Kitchen,6344.78,COD,1,1,0,On Time,No,None,No,1,November,Q4,Yes,No
ORD100547,21-05-2024,28-05-2024,28-05-2024,Patna,East,WH_PAT_01,AGT_0096,Delhivery,Toys,8548.78,COD,7,7,0,On Time,No,None,No,1,May,Q2,No,No
ORD100548,21-10-2024,24-10-2024,25-10-2024,Jaipur,North,WH_JAI_01,AGT_0014,Ekart,Sports,4897.26,Prepaid,3,4,1,Minor Delay,Yes,Customer Unavailable,No,3,October,Q4,Yes,No
ORD100549,02-08-2024,05-08-2024,08-08-2024,Kolkata,East,WH_KOL_01,AGT_0140,Ekart,Fashion,7780.92,Prepaid,3,6,3,Moderate Delay,Yes,Wrong Address,Yes,1,August,Q3,No,Yes
ORD100550,10-06-2024,13-06-2024,19-06-2024,Kolkata,East,WH_KOL_01,AGT_0133,Ekart,Electronics,1573.13,COD,3,9,6,Severe Delay,Yes,High Order Volume,Yes,1,June,Q2,No,Yes
ORD100551,09-07-2024,12-07-2024,11-07-2024,Chennai,South,WH_CHN_01,AGT_0144,XpressBees,Home & Kitchen,1670.91,Prepaid,3,3,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100552,19-12-2024,26-12-2024,25-12-2024,Lucknow,North,WH_LKO_01,AGT_0005,Ekart,Fashion,6347.59,Prepaid,7,7,0,On Time,No,None,No,1,December,Q4,No,No
ORD100553,27-06-2024,30-06-2024,04-07-2024,Ahmedabad,West,WH_AMD_01,AGT_0037,Ekart,Home & Kitchen,2707.28,COD,3,7,4,Moderate Delay,Yes,High Order Volume,Yes,1,June,Q2,No,Yes
ORD100554,26-04-2024,28-04-2024,29-04-2024,Nagpur,Central,WH_NGP_01,AGT_0124,BlueDart,Fashion,10408.65,Prepaid,2,3,1,Minor Delay,Yes,Warehouse Processing Delay,No,1,April,Q2,No,No
ORD100555,08-08-2024,09-08-2024,15-08-2024,Patna,East,WH_PAT_01,AGT_0032,Delhivery,Electronics,7115.87,COD,1,7,6,Severe Delay,Yes,Traffic Congestion,Yes,1,August,Q3,No,Yes
ORD100556,04-11-2024,06-11-2024,09-11-2024,Indore,Central,WH_IND_01,AGT_0042,Shadowfax,Sports,1498.07,COD,2,5,3,Moderate Delay,Yes,Traffic Congestion,Yes,1,November,Q4,Yes,No
ORD100557,13-09-2024,15-09-2024,14-09-2024,Bhopal,Central,WH_BHO_01,AGT_0073,XpressBees,Home & Kitchen,1621.72,Prepaid,2,2,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD100558,02-10-2024,03-10-2024,03-10-2024,Bangalore,South,WH_BLR_01,AGT_0047,Delhivery,Toys,5591.98,Prepaid,1,1,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD100559,30-06-2024,02-07-2024,02-07-2024,Bhopal,Central,WH_BHO_01,AGT_0093,Dunzo,Groceries,1825.76,COD,2,3,1,Minor Delay,Yes,None,No,1,June,Q2,No,Yes
ORD100560,27-05-2024,28-05-2024,01-06-2024,Nagpur,Central,WH_NGP_01,AGT_0058,Dunzo,Books,5864,COD,1,5,4,Moderate Delay,Yes,Wrong Address,Yes,1,May,Q2,No,No
ORD100561,27-07-2024,01-08-2024,02-08-2024,Jaipur,North,WH_JAI_01,AGT_0102,Delhivery,Toys,14095.37,COD,5,6,1,Minor Delay,Yes,Route Optimization Failure,No,1,July,Q3,No,Yes
ORD100562,24-09-2024,25-09-2024,29-09-2024,Ahmedabad,West,WH_AMD_01,AGT_0094,Delhivery,Groceries,10471.3,Prepaid,1,5,4,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,September,Q3,No,Yes
ORD100563,22-06-2024,27-06-2024,04-07-2024,Hyderabad,South,WH_HYD_01,AGT_0092,Ecom Express,Books,10919.23,COD,5,12,7,Severe Delay,Yes,Warehouse Processing Delay,Yes,1,June,Q2,No,Yes
ORD100564,07-12-2024,12-12-2024,11-12-2024,Ahmedabad,West,WH_AMD_01,AGT_0126,DTDC,Fashion,11554.79,Prepaid,5,5,0,On Time,No,None,No,1,December,Q4,No,No
ORD100565,28-04-2024,29-04-2024,30-04-2024,Ahmedabad,West,WH_AMD_01,AGT_0084,Ecom Express,Groceries,7547.3,Prepaid,1,2,1,Minor Delay,Yes,Wrong Address,No,1,April,Q2,No,No
ORD100566,04-06-2024,05-06-2024,05-06-2024,Bangalore,South,WH_BLR_01,AGT_0126,Dunzo,Books,11922.06,Prepaid,1,1,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD100567,13-05-2024,20-05-2024,19-05-2024,Jaipur,North,WH_JAI_01,AGT_0081,Dunzo,Beauty,14862.07,Prepaid,7,7,0,On Time,No,None,No,1,May,Q2,No,No
ORD100568,11-07-2024,12-07-2024,17-07-2024,Bhopal,Central,WH_BHO_01,AGT_0035,Ecom Express,Toys,13287.8,Prepaid,1,6,5,Moderate Delay,Yes,Weather Conditions,Yes,1,July,Q3,No,Yes
ORD100569,18-07-2024,19-07-2024,19-07-2024,Chennai,South,WH_CHN_01,AGT_0101,BlueDart,Groceries,9952.17,COD,1,1,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD100570,10-09-2024,17-09-2024,17-09-2024,Chennai,South,WH_CHN_01,AGT_0094,Ekart,Electronics,4909.17,Prepaid,7,7,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD100571,25-10-2024,28-10-2024,01-11-2024,Kolkata,East,WH_KOL_01,AGT_0061,XpressBees,Home & Kitchen,14880.39,COD,3,7,4,Moderate Delay,Yes,High Order Volume,Yes,1,October,Q4,Yes,No
ORD100572,08-06-2024,09-06-2024,08-06-2024,Surat,West,WH_SRT_01,AGT_0118,BlueDart,Sports,5163.27,Prepaid,1,1,0,On Time,No,None,No,1,June,Q2,No,Yes
