Order_ID,Order_Date,Promised_Delivery_Date,Actual_Delivery_Date,City,Zone,Warehouse_ID,Delivery_Agent_ID,Vendor,Product_Category,Order_Value_INR,Payment_Mode,Promised_Delivery_Days,Actual_Delivery_Days,Delay_Days,Is_Delayed,Delay_Reason,SLA_Breached,Delivery_Attempts,Month,Quarter,Is_Festive_Season,Is_Monsoon_Season
ORD101307,2024-12-14 16:56,2024-12-17,2024-12-16,Mumbai,West,WH_MUM_01,AGT_0055,Ecom Express,Electronics,7465.89,Prepaid,3,3,0,No,None,No,1,December,Q4,No,No
ORD101308,2024-12-07 12:12,2024-12-14,2024-12-16,Lucknow,North,WH_LKO_01,AGT_0064,DTDC,Books,14609.76,COD,7,9,2,Yes,Warehouse Processing Delay,No,1,December,Q4,No,No
ORD101309,2024-03-04 22:26,2024-03-07,2024-03-07,Lucknow,North,WH_LKO_01,AGT_0065,XpressBees,Beauty,171.57,Prepaid,3,3,0,No,None,No,1,March,Q1,No,No
ORD101310,2024-03-06 18:11,2024-03-13,2024-03-19,Nagpur,Central,WH_NGP_01,AGT_0012,XpressBees,Home & Kitchen,2116.86,Prepaid,7,13,6,Yes,Vehicle Breakdown,Yes,1,March,Q1,No,No
ORD101311,2024-02-06 21:25,2024-02-08,2024-02-08,Nagpur,Central,WH_NGP_01,AGT_0004,Delhivery,Home & Kitchen,14397.09,Prepaid,2,2,0,No,None,No,1,February,Q1,No,No
ORD101312,2024-02-24 10:13,2024-02-29,2024-03-06,Pune,West,WH_PUN_01,AGT_0114,DTDC,Beauty,13051.7,COD,5,11,6,Yes,Wrong Address,Yes,1,February,Q1,No,No
ORD101313,2024-04-13 20:09,2024-04-15,2024-04-14,Surat,West,WH_SRT_01,AGT_0071,Dunzo,Toys,13068.77,Prepaid,2,2,0,No,None,No,1,April,Q2,No,No
ORD101314,2024-01-26 08:00,2024-01-31,2024-01-30,Pune,West,WH_PUN_01,AGT_0053,DTDC,Toys,11753.69,Prepaid,5,5,0,No,None,No,1,January,Q1,No,No
ORD101315,2024-02-26 09:09,2024-02-29,2024-03-04,Pune,West,WH_PUN_01,AGT_0078,Shadowfax,Toys,7177.52,Prepaid,3,7,4,Yes,Traffic Congestion,Yes,1,February,Q1,No,No
ORD101316,2024-04-24 14:12,2024-04-27,2024-04-27,Surat,West,WH_SRT_01,AGT_0061,BlueDart,Groceries,4154.15,COD,3,3,0,No,None,No,1,April,Q2,No,No
ORD101317,2024-09-05 12:14,2024-09-12,2024-09-11,Surat,West,WH_SRT_01,AGT_0133,DTDC,Fashion,1780.89,COD,7,7,0,No,None,No,1,September,Q3,No,Yes
ORD101318,2024-06-07 23:25,2024-06-08,2024-06-09,Patna,East,WH_PAT_01,AGT_0136,Dunzo,Groceries,13496.82,COD,1,2,1,Yes,Vehicle Breakdown,No,1,June,Q2,No,Yes
ORD101319,2024-03-17 00:20,2024-03-24,2024-03-24,Mumbai,West,WH_MUM_01,AGT_0079,Delhivery,Groceries,171.69,Prepaid,7,7,0,No,None,No,1,March,Q1,No,No
ORD101320,2024-08-05 08:44,2024-08-08,2024-08-08,Nagpur,Central,WH_NGP_01,AGT_0084,XpressBees,Home & Kitchen,10097.07,COD,3,5,2,Yes,None,No,1,August,Q3,No,Yes
ORD101321,2024-06-21 11:30,2024-06-23,2024-06-23,Mumbai,West,WH_MUM_01,AGT_0145,Delhivery,Fashion,3529.53,Prepaid,2,2,0,No,None,No,1,June,Q2,No,Yes
ORD101322,2024-03-11 07:26,2024-03-12,2024-03-16,Indore,Central,WH_IND_01,AGT_0056,XpressBees,Home & Kitchen,1673.84,COD,1,5,4,Yes,Wrong Address,Yes,1,March,Q1,No,No
ORD101323,2024-02-19 01:16,2024-02-20,2024-02-20,Kolkata,East,WH_KOL_01,AGT_0024,XpressBees,Toys,1936.12,COD,1,1,0,No,None,No,1,February,Q1,No,No
ORD101324,2024-05-01 19:07,2024-05-02,2024-05-01,Kolkata,East,WH_KOL_01,AGT_0056,Dunzo,Electronics,805.93,COD,1,1,0,No,None,No,1,May,Q2,No,No
ORD101325,2024-07-29 10:06,2024-07-30,2024-07-29,Patna,East,WH_PAT_01,AGT_0116,Shadowfax,Sports,13883.44,COD,1,4,3,Yes,None,No,1,July,Q3,No,Yes
ORD101326,2024-12-22 05:01,2024-12-23,2024-12-22,Jaipur,North,WH_JAI_01,AGT_0060,Ekart,Groceries,10059.38,Prepaid,1,1,0,No,None,No,1,December,Q4,No,No
ORD101327,2024-01-24 23:11,2024-01-26,2024-01-25,Nagpur,Central,WH_NGP_01,AGT_0009,Ekart,Home & Kitchen,2119.53,COD,2,4,2,Yes,None,No,1,January,Q1,No,No
ORD101328,2024-04-14 11:40,2024-04-17,2024-04-17,Delhi,North,WH_DEL_01,AGT_0097,Dunzo,Groceries,2435.85,Prepaid,3,3,0,No,None,No,1,April,Q2,No,No
ORD101329,2024-03-28 11:02,2024-04-04,2024-04-11,Mumbai,West,WH_MUM_01,AGT_0040,Delhivery,Home & Kitchen,1761.59,Prepaid,7,14,7,Yes,Warehouse Processing Delay,Yes,1,March,Q1,No,No
ORD101330,2024-02-25 13:14,2024-02-27,2024-03-03,Pune,West,WH_PUN_01,AGT_0109,Dunzo,Home & Kitchen,13312.86,Prepaid,2,7,5,Yes,High Order Volume,Yes,1,February,Q1,No,No
ORD101331,2024-11-08 14:17,2024-11-11,2024-11-13,Bangalore,South,WH_BLR_01,AGT_0149,Delhivery,Toys,3064.6,COD,3,5,2,Yes,Traffic Congestion,No,1,November,Q4,Yes,No
ORD101332,2024-12-21 04:57,2024-12-22,2024-12-28,Delhi,North,WH_DEL_01,AGT_0133,BlueDart,Groceries,8466.96,COD,1,7,6,Yes,Wrong Address,Yes,1,December,Q4,No,No
ORD101333,2024-10-02 07:51,2024-10-04,2024-10-05,Bangalore,South,WH_BLR_01,AGT_0067,Delhivery,Sports,3736.2,Prepaid,2,3,1,Yes,Wrong Address,No,1,October,Q4,Yes,No
ORD101334,2024-06-19 17:08,2024-06-21,2024-06-25,Chennai,South,WH_CHN_01,AGT_0114,Ekart,Fashion,2224.73,Prepaid,2,6,4,Yes,Vehicle Breakdown,Yes,1,June,Q2,No,Yes
ORD101335,2024-08-04 23:40,2024-08-11,2024-08-18,Delhi,North,WH_DEL_01,AGT_0009,BlueDart,Sports,6994.35,COD,7,14,7,Yes,High Order Volume,Yes,1,August,Q3,No,Yes
ORD101336,2024-01-06 00:49,2024-01-07,2024-01-06,Patna,East,WH_PAT_01,AGT_0049,Delhivery,Fashion,1391.96,Prepaid,1,1,0,No,None,No,1,January,Q1,No,No
ORD101337,2024-02-20 14:50,2024-02-27,2024-02-26,Ahmedabad,West,WH_AMD_01,AGT_0081,Shadowfax,Groceries,11843.87,Prepaid,7,7,0,No,None,No,1,February,Q1,No,No
ORD101338,2024-12-10 03:50,2024-12-17,2024-12-17,Pune,West,WH_PUN_01,AGT_0074,Dunzo,Groceries,4022.94,Prepaid,7,7,0,No,None,No,1,December,Q4,No,No
ORD101339,2024-09-24 02:09,2024-09-26,2024-09-26,Ahmedabad,West,WH_AMD_01,AGT_0121,Ecom Express,Sports,7596.02,Prepaid,2,2,0,No,None,No,1,September,Q3,No,Yes
ORD101340,2024-09-16 13:29,2024-09-17,2024-09-18,Mumbai,West,WH_MUM_01,AGT_0088,Shadowfax,Beauty,9981.25,Prepaid,1,2,1,Yes,Traffic Congestion,No,1,September,Q3,No,Yes
ORD101341,2024-07-04 23:33,2024-07-07,2024-07-07,Delhi,North,WH_DEL_01,AGT_0039,Ecom Express,Home & Kitchen,5759.16,Prepaid,3,3,0,No,None,No,1,July,Q3,No,Yes
ORD101342,2024-05-17 16:14,2024-05-20,2024-05-21,Patna,East,WH_PAT_01,AGT_0142,BlueDart,Beauty,4755.38,Prepaid,3,4,1,Yes,High Order Volume,No,1,May,Q2,No,No
ORD101343,2024-01-21 20:30,2024-01-22,2024-01-21,Nagpur,Central,WH_NGP_01,AGT_0033,Ekart,Electronics,6241.22,COD,1,1,0,No,None,No,1,January,Q1,No,No
ORD101344,2024-02-01 08:51,2024-02-02,2024-02-02,Delhi,North,WH_DEL_01,AGT_0067,DTDC,Electronics,3904.3,Prepaid,1,1,0,No,None,No,1,February,Q1,No,No
ORD101345,2024-11-25 05:35,2024-11-30,2024-12-02,Bhopal,Central,WH_BHO_01,AGT_0069,Ecom Express,Fashion,5764.61,Prepaid,5,7,2,Yes,Vehicle Breakdown,No,1,November,Q4,Yes,No
ORD101346,2024-03-20 21:04,2024-03-22,2024-03-22,Hyderabad,South,WH_HYD_01,AGT_0063,BlueDart,Groceries,10930.95,COD,2,2,0,No,None,No,1,March,Q1,No,No
ORD101347,2024-08-02 22:08,2024-08-05,2024-08-05,Indore,Central,WH_IND_01,AGT_0119,Delhivery,Books,3326.03,COD,3,3,0,No,None,No,1,August,Q3,No,Yes
ORD101348,2024-01-21 12:18,2024-01-26,2024-02-02,Bhopal,Central,WH_BHO_01,AGT_0059,Ecom Express,Groceries,11401.22,Prepaid,5,12,7,Yes,High Order Volume,Yes,1,January,Q1,No,No
ORD101349,2024-12-11 11:21,2024-12-18,2024-12-18,Nagpur,Central,WH_NGP_01,AGT_0097,Dunzo,Fashion,2996.33,Prepaid,7,7,0,No,None,No,1,December,Q4,No,No
ORD101350,2024-07-29 08:55,2024-08-01,2024-07-31,Chennai,South,WH_CHN_01,AGT_0143,XpressBees,Sports,11614.75,Prepaid,3,3,0,No,None,No,1,July,Q3,No,Yes
ORD101351,2024-09-13 16:11,2024-09-16,2024-09-18,Nagpur,Central,WH_NGP_01,AGT_0075,BlueDart,Sports,9209.91,Prepaid,3,5,2,Yes,Route Optimization Failure,No,1,September,Q3,No,Yes
ORD101352,2024-11-23 01:54,2024-11-26,2024-11-28,Surat,West,WH_SRT_01,AGT_0032,Shadowfax,Books,14550.52,COD,3,5,2,Yes,Vehicle Breakdown,No,1,November,Q4,Yes,No
ORD101353,2024-04-23 04:51,2024-04-24,2024-04-30,Pune,West,WH_PUN_01,AGT_0062,XpressBees,Electronics,7964.24,Prepaid,1,7,6,Yes,Route Optimization Failure,Yes,1,April,Q2,No,No
ORD101354,2024-02-16 20:43,2024-02-18,2024-02-17,Lucknow,North,WH_LKO_01,AGT_0009,Ecom Express,Electronics,6164.17,COD,2,2,0,No,None,No,1,February,Q1,No,No
ORD101355,2024-02-09 02:58,2024-02-16,2024-02-16,Nagpur,Central,WH_NGP_01,AGT_0129,Dunzo,Fashion,11412.22,COD,7,7,0,No,None,No,1,February,Q1,No,No
ORD101356,2024-07-27 17:46,2024-08-03,2024-08-02,Bhopal,Central,WH_BHO_01,AGT_0028,BlueDart,Electronics,13685.94,Prepaid,7,7,0,No,None,No,1,July,Q3,No,Yes
ORD101357,2024-07-31 03:35,2024-08-02,2024-08-01,Kolkata,East,WH_KOL_01,AGT_0073,DTDC,Toys,3779.13,COD,2,2,0,No,None,No,1,July,Q3,No,Yes
ORD101358,2024-11-01 03:46,2024-11-06,2024-11-05,Bhopal,Central,WH_BHO_01,AGT_0019,DTDC,Fashion,5967.66,COD,5,6,1,Yes,None,No,1,November,Q4,Yes,No
ORD101359,2024-03-04 16:40,2024-03-11,2024-03-16,Patna,East,WH_PAT_01,AGT_0036,BlueDart,Sports,3503.78,COD,7,12,5,Yes,Weather Conditions,Yes,1,March,Q1,No,No
ORD101360,2024-07-27 06:10,2024-07-29,2024-07-28,Patna,East,WH_PAT_01,AGT_0020,Ecom Express,Sports,1241.5,COD,2,2,0,No,None,No,1,July,Q3,No,Yes
ORD101361,2024-05-10 01:44,2024-05-13,2024-05-18,Delhi,North,WH_DEL_01,AGT_0087,BlueDart,Sports,14118.92,Prepaid,3,8,5,Yes,Warehouse Processing Delay,Yes,1,May,Q2,No,No
ORD101362,2024-09-09 12:27,2024-09-14,2024-09-13,Hyderabad,South,WH_HYD_01,AGT_0110,Ekart,Fashion,7862.19,Prepaid,5,5,0,No,None,No,1,September,Q3,No,Yes
ORD101363,2024-01-10 01:12,2024-01-11,2024-01-10,Patna,East,WH_PAT_01,AGT_0099,BlueDart,Fashion,5515.63,COD,1,1,0,No,None,No,1,January,Q1,No,No
ORD101364,2024-12-16 14:04,2024-12-19,2024-12-18,Bangalore,South,WH_BLR_01,AGT_0088,DTDC,Home & Kitchen,1634.19,Prepaid,3,3,0,No,None,No,1,December,Q4,No,No
ORD101365,2024-01-27 13:32,2024-02-03,2024-02-08,Kolkata,East,WH_KOL_01,AGT_0135,XpressBees,Groceries,7357.98,COD,7,12,5,Yes,Wrong Address,Yes,1,January,Q1,No,No
ORD101366,2024-05-15 09:47,2024-05-16,2024-05-19,Bhopal,Central,WH_BHO_01,AGT_0061,DTDC,Sports,11938.1,COD,1,4,3,Yes,Traffic Congestion,Yes,1,May,Q2,No,No
ORD101367,2024-12-07 17:47,2024-12-14,2024-12-15,Ahmedabad,West,WH_AMD_01,AGT_0027,BlueDart,Fashion,3621.15,COD,7,8,1,Yes,Vehicle Breakdown,No,1,December,Q4,No,No
ORD101368,2024-07-08 14:44,2024-07-09,2024-07-08,Surat,West,WH_SRT_01,AGT_0147,DTDC,Books,7684.88,Prepaid,1,1,0,No,None,No,1,July,Q3,No,Yes
ORD101369,2024-01-09 22:28,2024-01-12,2024-01-11,Bangalore,South,WH_BLR_01,AGT_0142,DTDC,Beauty,6132.4,COD,3,3,0,No,None,No,1,January,Q1,No,No
ORD101370,2024-11-05 19:47,2024-11-10,2024-11-15,Surat,West,WH_SRT_01,AGT_0085,Ekart,Home & Kitchen,2305.94,COD,5,10,5,Yes,Weather Conditions,Yes,1,November,Q4,Yes,No
ORD101371,2024-02-22 09:01,2024-02-29,2024-02-28,Lucknow,North,WH_LKO_01,AGT_0058,Ekart,Fashion,14306.33,Prepaid,7,7,0,No,None,No,1,February,Q1,No,No
ORD101372,2024-03-13 13:25,2024-03-20,2024-03-19,Chennai,South,WH_CHN_01,AGT_0102,Ekart,Toys,6206.11,Prepaid,7,7,0,No,None,No,1,March,Q1,No,No
ORD101373,2024-03-01 14:48,2024-03-06,2024-03-05,Surat,West,WH_SRT_01,AGT_0144,DTDC,Home & Kitchen,9682.75,Prepaid,5,5,0,No,None,No,1,March,Q1,No,No
ORD101374,2024-04-26 16:38,2024-04-28,2024-05-04,Nagpur,Central,WH_NGP_01,AGT_0001,DTDC,Electronics,9805.32,Prepaid,2,8,6,Yes,High Order Volume,Yes,1,April,Q2,No,No
ORD101375,2024-06-25 13:56,2024-06-26,2024-06-26,Indore,Central,WH_IND_01,AGT_0140,Shadowfax,Beauty,5218.89,Prepaid,1,1,0,No,None,No,1,June,Q2,No,Yes
ORD101376,2024-03-16 13:42,2024-03-19,2024-03-24,Surat,West,WH_SRT_01,AGT_0004,XpressBees,Fashion,8657.76,COD,3,8,5,Yes,Warehouse Processing Delay,Yes,1,March,Q1,No,No
ORD101377,2024-09-03 13:06,2024-09-05,2024-09-05,Jaipur,North,WH_JAI_01,AGT_0069,XpressBees,Books,8636.88,Prepaid,2,2,0,No,None,No,1,September,Q3,No,Yes
ORD101378,2024-10-04 04:15,2024-10-11,2024-10-11,Pune,West,WH_PUN_01,AGT_0043,BlueDart,Electronics,12768.99,COD,7,7,0,No,None,No,1,October,Q4,Yes,No
ORD101379,2024-04-24 00:00,2024-05-01,2024-05-01,Ahmedabad,West,WH_AMD_01,AGT_0129,Ecom Express,Fashion,13623.98,COD,7,8,1,Yes,None,No,1,April,Q2,No,No
ORD101380,2024-02-08 02:42,2024-02-10,2024-02-10,Hyderabad,South,WH_HYD_01,AGT_0097,Delhivery,Electronics,12379.87,Prepaid,2,2,0,No,None,No,1,February,Q1,No,No
ORD101381,2024-01-29 19:41,2024-02-01,2024-02-07,Jaipur,North,WH_JAI_01,AGT_0150,XpressBees,Groceries,12888.88,COD,3,9,6,Yes,Wrong Address,Yes,1,January,Q1,No,No
ORD101382,2024-11-24 13:40,2024-11-26,2024-11-29,Ahmedabad,West,WH_AMD_01,AGT_0073,Dunzo,Toys,9616.92,COD,2,5,3,Yes,Vehicle Breakdown,Yes,1,November,Q4,Yes,No
ORD101383,2024-03-24 01:45,2024-03-29,2024-03-29,Pune,West,WH_PUN_01,AGT_0005,Shadowfax,Groceries,11480.05,COD,5,5,0,No,None,No,1,March,Q1,No,No
ORD101384,2024-02-17 23:55,2024-02-22,2024-02-22,Jaipur,North,WH_JAI_01,AGT_0068,Delhivery,Groceries,13854.01,Prepaid,5,5,0,No,None,No,1,February,Q1,No,No
ORD101385,2024-07-22 16:43,2024-07-29,2024-07-31,Mumbai,West,WH_MUM_01,AGT_0081,Ekart,Fashion,3159.6,Prepaid,7,9,2,Yes,Vehicle Breakdown,No,1,July,Q3,No,Yes
ORD101386,2024-03-28 06:22,2024-04-02,2024-04-07,Kolkata,East,WH_KOL_01,AGT_0021,Delhivery,Groceries,7044.19,Prepaid,5,10,5,Yes,Wrong Address,Yes,1,March,Q1,No,No
ORD101387,2024-03-24 00:24,2024-03-25,2024-03-29,Lucknow,North,WH_LKO_01,AGT_0032,Ecom Express,Sports,12403.74,COD,1,5,4,Yes,Vehicle Breakdown,Yes,1,March,Q1,No,No
ORD101388,2024-04-21 14:04,2024-04-28,2024-05-01,Hyderabad,South,WH_HYD_01,AGT_0037,BlueDart,Sports,10930.9,Prepaid,7,10,3,Yes,Traffic Congestion,Yes,1,April,Q2,No,No
ORD101389,2024-07-21 09:32,2024-07-22,2024-07-21,Bhopal,Central,WH_BHO_01,AGT_0053,Dunzo,Home & Kitchen,6552.72,COD,1,1,0,No,None,No,1,July,Q3,No,Yes
ORD101390,2024-05-08 03:25,2024-05-13,2024-05-12,Surat,West,WH_SRT_01,AGT_0020,Ekart,Groceries,13589.89,COD,5,5,0,No,None,No,1,May,Q2,No,No
ORD101391,2024-03-23 20:05,2024-03-28,2024-03-27,Mumbai,West,WH_MUM_01,AGT_0044,Ecom Express,Books,1669.72,Prepaid,5,5,0,No,None,No,1,March,Q1,No,No
ORD101392,2024-10-06 10:47,2024-10-11,2024-10-11,Lucknow,North,WH_LKO_01,AGT_0030,XpressBees,Home & Kitchen,3622.89,COD,5,5,0,No,None,No,1,October,Q4,Yes,No
ORD101393,2024-09-20 05:34,2024-09-23,2024-09-26,Bhopal,Central,WH_BHO_01,AGT_0140,Dunzo,Electronics,8650.52,COD,3,6,3,Yes,Vehicle Breakdown,Yes,1,September,Q3,No,Yes
ORD101394,2024-11-21 13:25,2024-11-22,2024-11-28,Nagpur,Central,WH_NGP_01,AGT_0004,Ekart,Beauty,6129.49,COD,1,7,6,Yes,Traffic Congestion,Yes,1,November,Q4,Yes,No
ORD101395,2024-01-02 12:34,2024-01-04,2024-01-11,Kolkata,East,WH_KOL_01,AGT_0101,Delhivery,Groceries,2829.67,COD,2,9,7,Yes,Customer Unavailable,Yes,3,January,Q1,No,No
ORD101396,2024-06-20 17:28,2024-06-21,2024-06-21,Mumbai,West,WH_MUM_01,AGT_0147,Delhivery,Groceries,8606.06,Prepaid,1,1,0,No,None,No,1,June,Q2,No,Yes
ORD101397,2024-06-16 18:25,2024-06-21,2024-06-20,Bangalore,South,WH_BLR_01,AGT_0041,BlueDart,Books,8429.27,COD,5,5,0,No,None,No,1,June,Q2,No,Yes
ORD101398,2024-01-20 10:51,2024-01-21,2024-01-20,Bangalore,South,WH_BLR_01,AGT_0034,DTDC,Books,9985.36,COD,1,1,0,No,None,No,1,January,Q1,No,No
ORD101399,2024-11-06 10:54,2024-11-13,2024-11-12,Chennai,South,WH_CHN_01,AGT_0113,BlueDart,Toys,9761.97,COD,7,7,0,No,None,No,1,November,Q4,Yes,No
ORD101400,2024-07-01 05:15,2024-07-08,2024-07-08,Delhi,North,WH_DEL_01,AGT_0071,Dunzo,Electronics,7242.38,Prepaid,7,7,0,No,None,No,1,July,Q3,No,Yes
ORD101401,2024-02-09 19:04,2024-02-14,2024-02-14,Pune,West,WH_PUN_01,AGT_0040,Dunzo,Beauty,5859.44,Prepaid,5,5,0,No,None,No,1,February,Q1,No,No
ORD101402,2024-03-07 10:33,2024-03-14,2024-03-20,Bhopal,Central,WH_BHO_01,AGT_0048,Ecom Express,Electronics,11889.34,COD,7,13,6,Yes,Traffic Congestion,Yes,1,March,Q1,No,No
ORD101403,2024-11-16 07:23,2024-11-17,2024-11-16,Surat,West,WH_SRT_01,AGT_0085,Ecom Express,Beauty,10004.02,COD,1,1,0,No,None,No,1,November,Q4,Yes,No
ORD101404,2024-08-21 18:02,2024-08-22,2024-08-21,Surat,West,WH_SRT_01,AGT_0069,Shadowfax,Sports,4302.02,Prepaid,1,1,0,No,None,No,1,August,Q3,No,Yes
ORD101405,2024-04-03 16:25,2024-04-08,2024-04-07,Chennai,South,WH_CHN_01,AGT_0137,Ekart,Home & Kitchen,2234.26,COD,5,5,0,No,None,No,1,April,Q2,No,No
ORD101406,2024-10-21 08:50,2024-10-26,2024-10-25,Nagpur,Central,WH_NGP_01,AGT_0104,Shadowfax,Fashion,13014.44,Prepaid,5,5,0,No,None,No,1,October,Q4,Yes,No
ORD101407,2024-05-13 02:43,2024-05-16,2024-05-23,Bangalore,South,WH_BLR_01,AGT_0043,Ecom Express,Sports,10877.95,COD,3,10,7,Yes,High Order Volume,Yes,1,May,Q2,No,No
ORD101408,2024-03-28 12:37,2024-03-30,2024-03-29,Lucknow,North,WH_LKO_01,AGT_0095,Ecom Express,Fashion,5248.38,COD,2,5,3,Yes,None,No,1,March,Q1,No,No
ORD101409,2024-01-14 20:31,2024-01-21,2024-01-25,Kolkata,East,WH_KOL_01,AGT_0058,DTDC,Books,382.14,COD,7,11,4,Yes,High Order Volume,Yes,1,January,Q1,No,No
ORD101410,2024-04-09 09:40,2024-04-16,2024-04-22,Mumbai,West,WH_MUM_01,AGT_0043,Dunzo,Toys,13905.83,Prepaid,7,13,6,Yes,Wrong Address,Yes,1,April,Q2,No,No
ORD101411,2024-04-11 16:53,2024-04-14,2024-04-14,Mumbai,West,WH_MUM_01,AGT_0101,XpressBees,Sports,11932.75,Prepaid,3,3,0,No,None,No,1,April,Q2,No,No
ORD101412,2024-02-15 10:18,2024-02-20,2024-02-27,Chennai,South,WH_CHN_01,AGT_0055,Shadowfax,Groceries,3154.11,Prepaid,5,12,7,Yes,High Order Volume,Yes,1,February,Q1,No,No
ORD101413,2024-08-02 15:46,2024-08-09,2024-08-16,Bhopal,Central,WH_BHO_01,AGT_0028,Ekart,Books,6792.8,COD,7,14,7,Yes,Warehouse Processing Delay,Yes,1,August,Q3,No,Yes
ORD101414,2024-02-14 01:49,2024-02-17,2024-02-21,Chennai,South,WH_CHN_01,AGT_0002,Dunzo,Groceries,10486.77,COD,3,7,4,Yes,Wrong Address,Yes,1,February,Q1,No,No
ORD101415,2024-07-03 04:15,2024-07-10,2024-07-10,Chennai,South,WH_CHN_01,AGT_0107,Ecom Express,Sports,6122.58,Prepaid,7,7,0,No,None,No,1,July,Q3,No,Yes
ORD101416,2024-06-15 18:32,2024-06-20,2024-06-20,Mumbai,West,WH_MUM_01,AGT_0127,Ekart,Groceries,8152.89,COD,5,5,0,No,None,No,1,June,Q2,No,Yes
ORD101417,2024-06-21 16:21,2024-06-24,2024-06-24,Nagpur,Central,WH_NGP_01,AGT_0046,DTDC,Sports,11033.38,COD,3,3,0,No,None,No,1,June,Q2,No,Yes
ORD101418,2024-03-06 09:39,2024-03-07,2024-03-07,Jaipur,North,WH_JAI_01,AGT_0011,BlueDart,Groceries,14782.98,Prepaid,1,1,0,No,None,No,1,March,Q1,No,No
ORD101419,2024-03-20 09:23,2024-03-22,2024-03-21,Mumbai,West,WH_MUM_01,AGT_0084,Delhivery,Groceries,1230.31,Prepaid,2,2,0,No,None,No,1,March,Q1,No,No
ORD101420,2024-06-11 02:13,2024-06-12,2024-06-16,Bhopal,Central,WH_BHO_01,AGT_0073,Delhivery,Groceries,7898.54,COD,1,5,4,Yes,Traffic Congestion,Yes,1,June,Q2,No,Yes
ORD101421,2024-05-25 16:33,2024-06-01,2024-06-01,Chennai,South,WH_CHN_01,AGT_0113,Dunzo,Beauty,2289.47,Prepaid,7,7,0,No,None,No,1,May,Q2,No,No
ORD101422,2024-05-29 20:26,2024-05-31,2024-05-30,Nagpur,Central,WH_NGP_01,AGT_0054,DTDC,Sports,5589.47,Prepaid,2,2,0,No,None,No,1,May,Q2,No,No
ORD101423,2024-09-26 06:51,2024-09-28,2024-09-27,Delhi,North,WH_DEL_01,AGT_0052,Ekart,Fashion,11095.14,Prepaid,2,2,0,No,None,No,1,September,Q3,No,Yes
ORD101424,2024-03-14 20:00,2024-03-17,2024-03-16,Lucknow,North,WH_LKO_01,AGT_0107,XpressBees,Fashion,5750.77,Prepaid,3,3,0,No,None,No,1,March,Q1,No,No
ORD101425,2024-09-07 05:13,2024-09-14,2024-09-13,Chennai,South,WH_CHN_01,AGT_0046,Dunzo,Fashion,8057.82,COD,7,7,0,No,None,No,1,September,Q3,No,Yes
ORD101426,2024-04-02 11:30,2024-04-07,2024-04-13,Patna,East,WH_PAT_01,AGT_0147,Ekart,Beauty,8496.31,COD,5,11,6,Yes,High Order Volume,Yes,1,April,Q2,No,No
ORD101427,2024-06-15 04:39,2024-06-16,2024-06-16,Mumbai,West,WH_MUM_01,AGT_0014,Ecom Express,Fashion,5828.83,Prepaid,1,1,0,No,None,No,1,June,Q2,No,Yes
ORD101428,2024-04-03 22:28,2024-04-04,2024-04-03,Jaipur,North,WH_JAI_01,AGT_0056,Dunzo,Home & Kitchen,1090.33,Prepaid,1,1,0,No,None,No,1,April,Q2,No,No
ORD101429,2024-10-16 20:37,2024-10-18,2024-10-17,Indore,Central,WH_IND_01,AGT_0106,XpressBees,Groceries,4988.47,Prepaid,2,2,0,No,None,No,1,October,Q4,Yes,No
ORD101430,2024-03-28 03:46,2024-04-02,2024-04-01,Indore,Central,WH_IND_01,AGT_0043,XpressBees,Groceries,9659.31,Prepaid,5,5,0,No,None,No,1,March,Q1,No,No
ORD101431,2024-11-30 11:44,2024-12-02,2024-12-01,Kolkata,East,WH_KOL_01,AGT_0119,Dunzo,Fashion,4905.02,COD,2,2,0,No,None,No,1,November,Q4,Yes,No
ORD101432,2024-09-09 07:10,2024-09-14,2024-09-15,Nagpur,Central,WH_NGP_01,AGT_0047,Delhivery,Toys,4026.41,COD,5,6,1,Yes,High Order Volume,No,1,September,Q3,No,Yes
ORD101433,2024-08-16 19:52,2024-08-23,2024-08-22,Indore,Central,WH_IND_01,AGT_0120,XpressBees,Sports,8629.99,COD,7,8,1,Yes,None,No,1,August,Q3,No,Yes
ORD101434,2024-09-26 15:46,2024-09-27,2024-10-03,Patna,East,WH_PAT_01,AGT_0008,Ekart,Groceries,2203.39,Prepaid,1,7,6,Yes,High Order Volume,Yes,1,September,Q3,No,Yes
ORD101435,2024-12-11 03:08,2024-12-14,2024-12-21,Patna,East,WH_PAT_01,AGT_0068,BlueDart,Electronics,8287.5,Prepaid,3,10,7,Yes,Traffic Congestion,Yes,1,December,Q4,No,No
ORD101436,2024-10-10 15:38,2024-10-15,2024-10-20,Patna,East,WH_PAT_01,AGT_0048,Shadowfax,Sports,5337.3,Prepaid,5,10,5,Yes,Route Optimization Failure,Yes,1,October,Q4,Yes,No
ORD101437,2024-11-22 17:25,2024-11-23,2024-11-22,Hyderabad,South,WH_HYD_01,AGT_0021,Ecom Express,Home & Kitchen,3149.63,COD,1,1,0,No,None,No,1,November,Q4,Yes,No
ORD101438,2024-10-20 18:20,2024-10-21,2024-10-24,Bhopal,Central,WH_BHO_01,AGT_0148,Ekart,Electronics,14318.3,Prepaid,1,4,3,Yes,Customer Unavailable,Yes,2,October,Q4,Yes,No
